"Species","IUCNstatus"
"Eugenia grijalvae","Threatened"
"Eugenia haberi","Not Evaluated"
"Eugenia hammelii","Not Evaluated"
"Eugenia hartshornii","Not Evaluated"
"Eugenia hazompasika","Not Threatened"
"Eugenia hiraeifolia","Not Threatened"
"Eugenia izabalana","Threatened"
"Eugenia lepidota","Not Evaluated"
"Eugenia lithosperma","Not Evaluated"
"Eugenia longicuspis","Vulnerable"
"Eugenia louvelii","Threatened"
"Eugenia magna","Not Evaluated"
"Eugenia magniflora","Not Evaluated"
"Eugenia magoana","Threatened"
"Eugenia monteverdensis","Not Evaluated"
"Eugenia nesiotica","Not Threatened"
"Eugenia paloverdensis","Not Evaluated"
"Eugenia percivalii","Not Evaluated"
"Eugenia pittieri","Not Evaluated"
"Eugenia riosiae","Not Evaluated"
"Eugenia rufidula","Not Evaluated"
"Eugenia sancarlosensis","Not Evaluated"
"Eugenia sanjuanensis","Threatened"
"Eugenia sarapiquensis","Not Evaluated"
"Eugenia savannarum","Not Evaluated"
"Eugenia selvana","Not Evaluated"
"Eugenia shookii","Threatened"
"Eugenia siggersii","Not Threatened"
"Eugenia sigillata","Not Evaluated"
"Eugenia teresae","Not Evaluated"
"Eugenia tilarana","Not Evaluated"
"Eugenia toledinensis","Not Evaluated"
"Eugenia truncata","Not Evaluated"
"Eugenia verruculata","Not Evaluated"
"Eugenia vesca","Not Evaluated"
"Eugenia zuchowskiae","Not Evaluated"
"Euonymus costaricensis","Not Threatened"
"Euphorbia brassii","Vulnerable"
"Eurya glaberrima","Not Evaluated"
"Eurya polygama","DD"
"Eurya pullenii","Not Threatened"
"Eurya septata","Not Evaluated"
"Faguetia falcata","Vulnerable"
"Faramea areolata","Not Threatened"
"Faramea calyptrata","Not Evaluated"
"Faramea coffeoides","Not Evaluated"
"Faramea correae","Not Evaluated"
"Faramea egregia","Not Evaluated"
"Faramea liesneri","Not Evaluated"
"Faramea longistipula","Not Evaluated"
"Faramea lutescens","Not Evaluated"
"Faramea maguirei","Not Evaluated"
"Faramea monsalveae","Not Threatened"
"Faramea ovalis","Not Threatened"
"Faramea papillata","Not Evaluated"
"Faramea standleyana","Threatened"
"Faramea trinervia","Not Threatened"
"Faucherea urschii","Not Evaluated"
"Faurea coriacea","Not Threatened"
"Ficus cahuitensis","Not Threatened"
"Ficus carchiana","Not Evaluated"
"Ficus davidsoniae","Not Threatened"
"Ficus fresnoensis","Not Evaluated"
"Ficus lasiosyce","Not Evaluated"
"Ficus lifouensis","Not Evaluated"
"Ficus osensis","Threatened"
"Ficus romeroi","Not Evaluated"
"Ficus sublimbata","Not Threatened"
"Fitchia speciosa","Not Threatened"
"Fitzroya cupressoides","Threatened"
"Flagenium farafanganense","Vulnerable"
"Foetidia cuneata","Threatened"
"Fontainea picrosperma","Not Evaluated"
"Frangula circumscissa","Not Evaluated"
"Frangula oreodendron","Not Threatened"
"Frangula pendula","Not Threatened"
"Freziera verrucosa","Not Threatened"
"Froesia crassiflora","Not Evaluated"
"Fusispermum laxiflorum","Not Threatened"
"Gaertnera cardiocarpa","Vulnerable"
"Gaertnera drakeana","Vulnerable"
"Gaertnera hispida","Threatened"
"Gaertnera masoalana","Threatened"
"Gaertnera monstruosa","Vulnerable"
"Gaertnera rubra","Vulnerable"
"Galipea dasysperma","Not Threatened"
"Gaulettia canescens","Not Evaluated"
"Geissanthus peruvianus","Not Evaluated"
"Geonoma calyptrogynoidea","Not Evaluated"
"Geonoma chococola","Not Evaluated"
"Geonoma congesta","Not Threatened"
"Geonoma ferruginea","Not Threatened"
"Geonoma longivaginata","Not Threatened"
"Gleasonia prancei","Not Threatened"
"Glochidion barronense","Not Evaluated"
"Glochidion chlamydogyne","Not Threatened"
"Glochidion frodinii","DD"
"Gloeospermum grandifolium","Not Evaluated"
"Gloeospermum portobelense","DD"
"Gongylolepis oblanceolata","Not Evaluated"
