Species,AOO
Graffenrieda_intermedia,630
Graffenrieda_jauana,29
Graffenrieda_jefensis,14
Graffenrieda_kralii,63
Graffenrieda_latifolia,299
Graffenrieda_limbata,616
Graffenrieda_maklenkensis,29
Graffenrieda_miconioides,371
Graffenrieda_micrantha,248
Graffenrieda_moaensis,34
Graffenrieda_ottoschulzii,27
Graffenrieda_phoenicea,0
Graffenrieda_polymera,181
Graffenrieda_reticulata,49
Graffenrieda_robusta,0
Graffenrieda_rotundifolia,147
Graffenrieda_rupestris,402
Graffenrieda_santamartensis,165
Graffenrieda_scandens,34
Graffenrieda_sessilifolia,279
Graffenrieda_sipapoana,34
Graffenrieda_tricalcarata,39
Graffenrieda_trichanthera,0
Graffenrieda_weddellii,758
Grajalesia_fasciculata,194
Grandidiera_boivinii,362
Grangeria_borbonica,41
Grangeria_porosa,361
Greenea_commersonii,0
Greenea_corymbosa,117
Greeniopsis_discolor,0
Greeniopsis_euphlebia,0
Greeniopsis_megalantha,0
Greeniopsis_multiflora,23
Greeniopsis_pubescens,0
Greeniopsis_sibuyanensis,0
Greenwayodendron_oliveri,773
Greenwayodendron_suaveolens,2699
Grevea_eggelingii,150
Grevillea_agrifolia,1739
Grevillea_albiflora,346
Grevillea_baileyana,520
Grevillea_banksii,811
Grevillea_barklyana,141
Grevillea_calcicola,27
Grevillea_coriacea,444
Grevillea_dimidiata,1790
Grevillea_donaldiana,14
Grevillea_erythroclada,304
Grevillea_exul,187
Grevillea_gillivrayi,123
Grevillea_glauca,1338
Grevillea_heliosperma,4169
Grevillea_helmsiae,479
Grevillea_hilliana,658
Grevillea_juncifolia,4744
Grevillea_meisneri,46
Grevillea_mimosoides,2798
Grevillea_nematophylla,2211
Grevillea_papuana,268
Grevillea_parallela,4396
Grevillea_refracta,4519
Grevillea_robusta,3753
Grevillea_sessilis,361
Grevillea_stenobotrya,3964
Grevillea_striata,5117
Grevillea_whiteana,181
Grewia_abutilifolia,190
Grewia_ambongoensis,23
Grewia_amplifolia,42
Grewia_analamerensis,62
Grewia_andramparo,107
Grewia_angolensis,14
Grewia_arborea,98
Grewia_asiatica,27
Grewia_baillonii,37
Grewia_balensis,0
Grewia_biloba,874
Grewia_botryantha,90
Grewia_bracteata,0
Grewia_breviflora,2060
Grewia_calvata,114
Grewia_chalybaea,13
Grewia_chungii,27
Grewia_crenata,140
Grewia_cuneifolia,432
Grewia_cyclea,123
Grewia_cyclopetala,14
Grewia_densa,73
Grewia_diversipes,14
Grewia_eriocarpa,228
Grewia_falcata,0
Grewia_ferruginea,121
Grewia_filipes,19
Grewia_flava,1243
Grewia_flavescens,1715
Grewia_forbesii,195
Grewia_gillettii,14
Grewia_glandulosa,232
Grewia_glyphaeoides,23
Grewia_goetzeana,151
Grewia_grandidieri,50
Grewia_grevei,194
Grewia_henryi,130
Grewia_hexamita,278
Grewia_hirsuta,66
Grewia_holstii,244
Grewia_holtzii,19
Grewia_humblotii,116
Grewia_hypotephra,23
Grewia_inaequilatera,115
Grewia_insularis,14
Grewia_lacei,0
Grewia_laevigata,368
Grewia_lapiazicola,43
Grewia_lasiocarpa,109
Grewia_lasiodiscus,768
Grewia_lavanalensis,212
Grewia_lepidopetala,43
Grewia_leptopus,72
Grewia_leucophylla,67
Grewia_louisii,108
Grewia_luteiflora,18
Grewia_madagascariensis,80
Grewia_meizophylla,14
Grewia_meridionalis,72
Grewia_micrantha,98
Grewia_microcarpa,52
Grewia_microcyclea,98
Grewia_mollis,322
Grewia_monantha,13
Grewia_monticola,661
Grewia_multiflora,81
Grewia_nitida,44
Grewia_occidentalis,1367
Grewia_optiva,50
Grewia_orientalis,42
Grewia_oxyphylla,1134
Grewia_pachycalyx,94
Grewia_permagna,13
Grewia_perrieri,0
Grewia_pervillei,18
Grewia_picta,103
Grewia_piscatorum,49
Grewia_plagiophylla,216
Grewia_polygama,0
Grewia_pondoensis,37
Grewia_praecox,33
Grewia_pubescens,49
Grewia_retusifolia,8787
Grewia_rhomboides,23
Grewia_rothii,17
Grewia_rugosifolia,19
Grewia_sahafariensis,28
Grewia_sambiranensis,128
Grewia_schmitzii,0
Grewia_schweinfurthii,102
Grewia_similiopsis,24
Grewia_similis,304
Grewia_speciosa,18
Grewia_stolzii,111
Grewia_suarezensis,86
Grewia_subaequalis,33
Grewia_subspathulata,594
Grewia_tahitensis,0
Grewia_tannifera,33
Grewia_tenax,664
Grewia_tephrodermis,24
Grewia_thouvenotii,74
Grewia_tiliifolia,45
Grewia_tomentosa,0
Grewia_transzambesica,46
Grewia_trichocarpa,179
Grewia_triflora,198
Grewia_trinervia,103
Grewia_truncata,34
Grewia_tsiandrensis,0
Grewia_tulearensis,40
Grewia_turbinata,19
Grewia_velutina,29
Grewia_villosa,923
Grewia_vitiensis,0
Greyia_flanaganii,33
Greyia_radlkoferi,203
Greyia_sutherlandii,303
Grias_cauliflora,661
Grias_colombiana,24
Grias_haughtii,161
Grias_longirachis,0
Grias_multinervia,88
Grias_neuberthii,1254
Grias_peruviana,995
Grias_purpuripetala,24
Grias_theobromicarpa,19
Grimmeodendron_eglandulosum,36
Grimmeodendron_jamaicense,0
Griselinia_littoralis,26239
Griselinia_lucida,4420
Grisollea_myriantha,309
Grisollea_thomassetii,19
Grossera_elongata,0
Grossera_macrantha,172
Grossera_major,39
Grossera_multinervis,73
Grossera_paniculata,674
Grossera_perrieri,127
Grossera_vignei,151
Grosvenoria_campii,14
Grosvenoria_rimbachii,118
Guaiacum_coulteri,1599
Guaiacum_officinale,517
Guaiacum_sanctum,1418
Guapira_amacurensis,43
Guapira_areolata,1436
Guapira_bolivarensis,29
Guapira_brevipetiolata,116
Guapira_costaricana,1711
Guapira_cuspidata,473
Guapira_discolor,373
Guapira_domingensis,14
Guapira_eggersiana,474
Guapira_ferruginea,311
Guapira_fragrans,794
Guapira_glabriflora,0
Guapira_graciliflora,3709
Guapira_guianensis,19
Guapira_hassleriana,41
Guapira_hirsuta,3067
Guapira_kanukuensis,24
Guapira_marcano-bertii,19
Guapira_microphylla,131
Guapira_myrtiflora,209
Guapira_neblinensis,19
Guapira_noxia,2837
Guapira_obtusata,1307
Guapira_opposita,11013
Guapira_pacurero,320
Guapira_petenensis,188
Guapira_pubescens,73
Guapira_rotundifolia,18
Guapira_rufescens,36
Guapira_rusbyana,19
Guapira_salicifolia,127
Guapira_sancarlosiana,29
Guapira_sipapoana,19
Guapira_suborbiculata,33
Guapira_tomentosa,484
Guapira_uberrima,43
Guapira_venosa,679
Guapira_witsbergeri,38
Guarea_aguilarii,38
Guarea_blanchetii,242
Guarea_bullata,1059
Guarea_carapoides,78
Guarea_carinata,809
Guarea_cartaguenya,206
Guarea_casimiriana,24
Guarea_caulobotryis,117
Guarea_chiricana,476
Guarea_cinnamomea,535
Guarea_constricta,38
Guarea_convergens,146
Guarea_corrugata,0
Guarea_corticosa,29
Guarea_costata,68
Guarea_crispa,24
Guarea_cristata,240
Guarea_donnell-smithii,67
Guarea_ecuadoriensis,264
Guarea_eriorhachis,14
Guarea_fissicalyx,289
Guarea_fistulosa,285
Guarea_gentryi,121
Guarea_glabra,8155
Guarea_gomma,1902
Guarea_guentheri,205
Guarea_guidonia,13672
Guarea_hoffmanniana,422
Guarea_humaitensis,250
Guarea_inesiana,19
Guarea_jamaicensis,14
Guarea_juglandiformis,263
Guarea_kunthiana,12661
Guarea_luxii,104
Guarea_macrocalyx,43
Guarea_macrophylla,14092
Guarea_mexicana,28
Guarea_michel-moddei,34
Guarea_pendula,32
Guarea_persistens,167
Guarea_polymera,88
Guarea_pterorhachis,2794
Guarea_pubescens,4142
Guarea_purusana,1225
Guarea_pyriformis,33
Guarea_rhopalocarpa,659
Guarea_riparia,49
Guarea_scabra,406
Guarea_silvatica,2427
Guarea_sphenophylla,18
Guarea_sprucei,19
Guarea_subandina,29
Guarea_subsessilifolia,38
Guarea_tafae-malekui,38
Guarea_talamancana,0
Guarea_tonduzii,169
Guarea_trunciflora,436
Guarea_velutina,195
Guarea_venenata,44
Guarea_zarceroensis,43
Guatteria_aberrans,112
Guatteria_acrantha,19
Guatteria_aeruginosa,615
Guatteria_alata,155
Guatteria_allenii,92
Guatteria_alta,171
Guatteria_alticola,9
Guatteria_amplifolia,3013
Guatteria_anteridifera,14
Guatteria_arenicola,166
Guatteria_argentea,29
Guatteria_atabapensis,78
Guatteria_australis,5711
Guatteria_ayangannae,14
Guatteria_blainii,190
Guatteria_blepharophylla,2969
Guatteria_brevipetiolata,29
Guatteria_campestris,605
Guatteria_campinensis,34
Guatteria_candolleana,334
Guatteria_caribaea,136
Guatteria_chasmantha,58
Guatteria_chiriquiensis,228
Guatteria_chrysophylla,44
Guatteria_citriodora,1138
Guatteria_clusiifolia,0
Guatteria_confusa,24
Guatteria_conspicua,68
Guatteria_costaricensis,387
Guatteria_crassipes,245
Guatteria_cryandra,93
Guatteria_cuatrecasasii,191
Guatteria_darienensis,151
Guatteria_decurrens,417
Guatteria_denudata,0
Guatteria_discolor,891
Guatteria_dolichopoda,732
Guatteria_duckeana,102
Guatteria_duodecima,382
Guatteria_dura,63
Guatteria_elata,299
Guatteria_elegans,0
Guatteria_elegantissima,83
Guatteria_elongata,0
Guatteria_emarginata,0
Guatteria_eriopoda,19
Guatteria_eugeniifolia,24
Guatteria_ferruginea,0
Guatteria_flabellata,176
Guatteria_flagelliflora,14
Guatteria_flexilis,73
Guatteria_foliosa,1795
Guatteria_fractiflexa,44
Guatteria_friesiana,93
Guatteria_galeottiana,225
Guatteria_gentryi,167
Guatteria_goudotiana,416
Guatteria_grandiflora,23
Guatteria_grandipes,44
Guatteria_guianensis,1585
Guatteria_hirsuta,1711
Guatteria_hispida,44
Guatteria_insculpta,201
Guatteria_intermedia,113
Guatteria_inundata,1227
Guatteria_jefensis,48
Guatteria_latifolia,132
Guatteria_leucotricha,0
Guatteria_liesneri,103
Guatteria_longicuspis,339
Guatteria_lucens,408
Guatteria_macropus,386
Guatteria_maguirei,127
Guatteria_maypurensis,879
Guatteria_megalophylla,2860
Guatteria_meliodora,249
Guatteria_microcarpa,216
Guatteria_minutiflora,34
Guatteria_modesta,376
Guatteria_monticola,34
Guatteria_moralesii,18
Guatteria_myriocarpa,14
Guatteria_notabilis,225
Guatteria_novogranatensis,53
Guatteria_oblonga,0
Guatteria_oblongifolia,171
Guatteria_odorata,0
Guatteria_oligocarpa,986
Guatteria_oliviformis,489
Guatteria_ouregou,240
Guatteria_pacifica,151
Guatteria_pakaraimae,19
Guatteria_paludosa,39
Guatteria_panamensis,68
Guatteria_pannosa,34
Guatteria_partangensis,0
Guatteria_pastazae,108
Guatteria_peruviana,29
Guatteria_pittieri,210
Guatteria_pogonopus,1605
Guatteria_pohliana,364
Guatteria_polyantha,0
Guatteria_procera,206
Guatteria_pudica,136
Guatteria_punctata,6606
Guatteria_ramiflora,186
Guatteria_reinaldii,0
Guatteria_richardii,78
Guatteria_rigida,586
Guatteria_rostrata,92
Guatteria_rotundata,72
Guatteria_rubrinervis,102
Guatteria_rufotomentosa,0
Guatteria_rupestris,201
Guatteria_sabuletorum,14
Guatteria_saffordiana,237
Guatteria_scalarinervia,68
Guatteria_schomburgkiana,4182
Guatteria_scytophylla,762
Guatteria_sellowiana,2341
Guatteria_sessilicarpa,111
Guatteria_slateri,150
Guatteria_spectabilis,63
Guatteria_stenocarpa,47
Guatteria_stenopetala,29
Guatteria_stipitata,299
Guatteria_subsessilis,244
Guatteria_talamancana,126
Guatteria_tenera,19
Guatteria_terminalis,67
Guatteria_tomentosa,1408
Guatteria_trichocarpa,127
Guatteria_trichostemon,24
Guatteria_ucayalina,3651
Guatteria_venezuelana,43
Guatteria_venosa,68
Guatteria_verrucosa,358
Guatteria_verruculosa,0
Guatteria_villosissima,960
Guatteria_wachenheimii,235
Guatteria_wokomungensis,19
Guatteria_zamorae,43
Guazuma_crinita,521
Guazuma_ulmifolia,29086
Guettarda_abbottii,32
Guettarda_aculeolata,0
Guettarda_adulterina,0
Guettarda_amblyophylla,0
Guettarda_angelica,2295
Guettarda_angustata,23
Guettarda_argentea,129
Guettarda_artensis,0
Guettarda_baladensis,27
Guettarda_barahonensis,18
Guettarda_bernardii,0
Guettarda_blanchetiana,14
Guettarda_brenesii,43
Guettarda_brevinodis,0
Guettarda_calcicola,0
Guettarda_calyptrata,137
Guettarda_clarensis,0
Guettarda_cobrensis,0
Guettarda_comata,58
Guettarda_combsii,1814
Guettarda_coxiana,0
Guettarda_crassifolia,19
Guettarda_crassipes,36
Guettarda_crenulata,0
Guettarda_crispiflora,3388
Guettarda_cueroensis,23
Guettarda_deamii,236
Guettarda_dependens,92
Guettarda_dictyophylla,32
Guettarda_divaricata,863
Guettarda_elegans,0
Guettarda_elliptica,2850
Guettarda_fanshawei,0
Guettarda_ferruginea,50
Guettarda_filipes,138
Guettarda_foliacea,571
Guettarda_frangulifolia,0
Guettarda_frondosa,19
Guettarda_gaumeri,773
Guettarda_grazielae,179
Guettarda_heterosepala,59
Guettarda_hirsuta,166
Guettarda_hoffmannseggii,0
Guettarda_humboldtensis,27
Guettarda_hypoglauca,0
Guettarda_hypolasia,0
Guettarda_inaequipes,0
Guettarda_insularis,32
Guettarda_krugii,82
Guettarda_lindeniana,111
Guettarda_longiflora,0
Guettarda_macrocarpa,13
Guettarda_macrosperma,1538
Guettarda_malacophylla,78
Guettarda_mollis,88
Guettarda_monocarpa,32
Guettarda_multinervis,0
Guettarda_nannocarpa,18
Guettarda_nashii,0
Guettarda_nervosa,13
Guettarda_ocoana,0
Guettarda_ocoteifolia,34
Guettarda_odorata,311
Guettarda_organosia,0
Guettarda_ovalifolia,191
Guettarda_oxyphylla,0
Guettarda_paludosa,0
Guettarda_platypoda,1536
Guettarda_pohliana,1611
Guettarda_polytheca,0
Guettarda_pungens,200
Guettarda_quadrifida,0
Guettarda_ramuliflora,146
Guettarda_rhamnifolia,0
Guettarda_rigida,0
Guettarda_roupaliifolia,136
Guettarda_rusbyi,29
Guettarda_sageretioides,23
Guettarda_sanblasensis,381
Guettarda_scabra,370
Guettarda_sciaphila,0
Guettarda_shaferi,41
Guettarda_speciosa,1541
Guettarda_splendens,0
Guettarda_spruceana,269
Guettarda_stenophylla,0
Guettarda_subcapitata,214
Guettarda_tikalana,240
Guettarda_tobagensis,19
Guettarda_tortuensis,0
Guettarda_tournefortiopsis,476
Guettarda_trimera,27
Guettarda_urbanii,18
Guettarda_uruguensis,2492
Guettarda_valenzuelana,287
Guettarda_viburnoides,9008
Guettarda_wagapensis,0
Guianodendron_praeclarum,34
Guibourtia_arnoldiana,58
Guibourtia_carrissoana,24
Guibourtia_coleosperma,277
Guibourtia_conjugata,146
Guibourtia_copallifera,101
Guibourtia_demeusei,265
Guibourtia_dinklagei,19
Guibourtia_ehie,643
Guibourtia_hymenaeifolia,56
Guibourtia_leonensis,116
Guibourtia_pellegriniana,177
Guibourtia_schliebenii,82
Guibourtia_sousae,0
Guibourtia_tessmannii,270
Guiera_senegalensis,1230
Guilfoylia_monostylis,1577
Guioa_acuminata,0
Guioa_acutifolia,1287
Guioa_aryterifolia,19
Guioa_asquamosa,0
Guioa_bicolor,18
Guioa_bijuga,44
Guioa_capillacea,0
Guioa_chrysea,18
Guioa_comesperma,204
Guioa_contracta,48
Guioa_coriacea,25
Guioa_crenata,87
Guioa_crenulata,41
Guioa_diplopetala,82
Guioa_discolor,0
Guioa_glauca,958
Guioa_grandifoliola,34
Guioa_hirsuta,34
Guioa_koelreuteria,109
Guioa_koniamboensis,0
Guioa_lasioneura,534
Guioa_lentiscifolia,9
Guioa_malukuensis,19
Guioa_melanopoda,0
Guioa_membranifolia,19
Guioa_microsepala,266
Guioa_molliuscula,0
Guioa_montana,234
Guioa_multijuga,0
Guioa_myriadenia,0
Guioa_normanbiensis,0
Guioa_novobritannica,0
Guioa_novoebudaensis,0
Guioa_oligotricha,19
Guioa_ovalis,220
Guioa_patentinervis,29
Guioa_pauciflora,14
Guioa_pectinata,101
Guioa_platycarpa,34
Guioa_pleuropteris,190
Guioa_plurinervis,0
Guioa_pseudoamabilis,29
Guioa_pteropoda,14
Guioa_pterorhachis,14
Guioa_pubescens,39
Guioa_punctata,0
Guioa_reticulata,0
Guioa_rhoifolia,32
Guioa_rigidiuscula,38
Guioa_sarcopterifructa,71
Guioa_scalariformis,0
Guioa_semiglauca,7472
Guioa_spathulata,0
Guioa_subsericea,117
Guioa_truncata,0
Guioa_unguiculata,24
Guioa_villosa,595
Guioa_waigeoensis,0
Gustavia_acuminata,112
Gustavia_angustifolia,201
Gustavia_augusta,6071
Gustavia_brachycarpa,131
Gustavia_coriacea,63
Gustavia_dodsonii,83
Gustavia_dubia,365
Gustavia_elliptica,329
Gustavia_erythrocarpa,24
Gustavia_excelsa,39
Gustavia_flagellata,58
Gustavia_foliosa,44
Gustavia_fosteri,34
Gustavia_gentryi,58
Gustavia_gigantophylla,34
Gustavia_gracillima,0
Gustavia_grandibracteata,214
Gustavia_hexapetala,4621
Gustavia_inakuama,44
Gustavia_latifolia,0
Gustavia_longifolia,68
Gustavia_longifuniculata,58
Gustavia_macarenensis,417
Gustavia_monocaulis,29
Gustavia_nana,380
Gustavia_parviflora,29
Gustavia_petiolata,34
Gustavia_poeppigiana,1589
Gustavia_pubescens,147
Gustavia_pulchra,555
Gustavia_romeroi,127
Gustavia_santanderiensis,78
Gustavia_serrata,93
Gustavia_sessilis,0
Gustavia_speciosa,573
Gustavia_superba,974
Gustavia_terminaliflora,14
Gustavia_verticillata,63
Gyminda_fimbrillata,0
Gyminda_latifolia,618
Gyminda_orbicularis,13
Gyminda_tonduzii,613
Gymnacranthera_bancana,14
Gymnacranthera_contracta,44
Gymnacranthera_farquhariana,933
Gymnacranthera_forbesii,142
Gymnacranthera_maliliensis,19
Gymnacranthera_ocellata,44
Gymnanthemum_bellinghamii,29
Gymnanthemum_coloratum,494
Gymnanthemum_extensum,0
Gymnanthemum_myrianthum,504
Gymnanthemum_rueppellii,14
Gymnanthes_actinostemoides,112
Gymnanthes_albicans,55
Gymnanthes_belizensis,18
Gymnanthes_borneensis,19
Gymnanthes_edwalliana,331
Gymnanthes_gaudichaudii,170
Gymnanthes_glandulosa,14
Gymnanthes_hypoleuca,72
Gymnanthes_inopinata,378
Gymnanthes_insolita,0
Gymnanthes_integra,0
Gymnanthes_longipes,321
Gymnanthes_lucida,1516
Gymnanthes_nervosa,130
Gymnanthes_pallens,64
Gymnanthes_riparia,843
Gymnanthes_widgrenii,13
Gymnocladus_chinensis,147
Gymnocladus_dioicus,3754
Gymnopodium_floribundum,2210
Gymnosporia_addat,24
Gymnosporia_arbutifolia,394
Gymnosporia_arenicola,100
Gymnosporia_bachmannii,33
Gymnosporia_buchananii,371
Gymnosporia_buxifolia,1490
Gymnosporia_chevalieri,0
Gymnosporia_crenata,29
Gymnosporia_devenishii,34
Gymnosporia_dhofarensis,75
Gymnosporia_diversifolia,332
Gymnosporia_drummondii,19
Gymnosporia_glaucophylla,249
Gymnosporia_gracilis,294
Gymnosporia_grandifolia,124
Gymnosporia_gurueensis,0
Gymnosporia_harveyana,528
Gymnosporia_hemipterocarpa,26
Gymnosporia_heterophylla,463
Gymnosporia_keniensis,19
Gymnosporia_linearis,195
Gymnosporia_maranguensis,252
Gymnosporia_marcanii,0
Gymnosporia_masindei,44
Gymnosporia_mossambicensis,324
Gymnosporia_nemorosa,357
Gymnosporia_nguruensis,14
Gymnosporia_obscura,73
Gymnosporia_parviflora,18
Gymnosporia_polyacanthus,251
Gymnosporia_putterlickioides,71
Gymnosporia_richardsiae,0
Gymnosporia_rubra,134
Gymnosporia_rufa,0
Gymnosporia_schliebenii,48
Gymnosporia_senegalensis,3889
Gymnosporia_serrata,91
Gymnosporia_stylosa,0
Gymnosporia_thompsonii,14
Gymnosporia_variabilis,42
Gymnostemon_zaizou,68
Gymnostoma_australianum,108
Gymnostoma_chamaecyparis,87
Gymnostoma_deplancheanum,123
Gymnostoma_glaucescens,27
Gymnostoma_intermedium,36
Gymnostoma_leucodon,18
Gymnostoma_nobile,24
Gymnostoma_nodiflorum,32
Gymnostoma_papuanum,547
Gymnostoma_poissonianum,109
Gymnostoma_rumphianum,39
Gymnostoma_sumatranum,108
Gymnostoma_vitiense,0
Gynochthodes_decipiens,87
Gynochthodes_trimera,18
Gynotroches_axillaris,346
Gynoxys_acostae,211
Gynoxys_asterotricha,146
Gynoxys_azuayensis,24
Gynoxys_baccharoides,54
Gynoxys_callacallana,0
Gynoxys_calyculisolvens,93
Gynoxys_capituliparva,38
Gynoxys_chagalensis,19
Gynoxys_chimborazensis,0
Gynoxys_cochabambensis,37
Gynoxys_colanensis,19
Gynoxys_columbiana,0
Gynoxys_compressissima,61
Gynoxys_congestiflora,43
Gynoxys_cruzensis,23
Gynoxys_cuicochensis,167
Gynoxys_cutervensis,0
Gynoxys_cuzcoensis,38
Gynoxys_dielsiana,39
Gynoxys_hallii,482
Gynoxys_hirsuta,122
Gynoxys_hirsutissima,19
Gynoxys_infralanata,0
Gynoxys_jelskii,0
Gynoxys_laurata,24
Gynoxys_laurifolia,39
Gynoxys_lehmannii,68
Gynoxys_malcabalensis,0
Gynoxys_marcapatana,33
Gynoxys_parvifolia,93
Gynoxys_perbracteosa,34
Gynoxys_pillahuatensis,0
Gynoxys_poggeana,28
Gynoxys_psilophylla,127
Gynoxys_pulchella,39
Gynoxys_rimbachii,39
Gynoxys_sancti-antonii,137
Gynoxys_sorataensis,0
Gynoxys_stuebelii,44
Gynoxys_tablaensis,0
Gynoxys_tolimensis,206
Gynoxys_tomentosissima,19
Gynoxys_trianae,156
Gynoxys_vacana,0
Gynoxys_visoensis,24
Gyranthera_caribensis,72
Gyranthera_darienensis,29
Gyrinops_caudata,0
Gyrinops_decipiens,14
Gyrinops_ledermannii,58
Gyrinops_podocarpa,39
Gyrinops_versteegii,0
Gyrinops_vidalii,0
Gyrinops_walla,34
Gyrocarpus_americanus,5367
Gyrocarpus_angustifolius,44
Gyrocarpus_hababensis,43
Gyrocarpus_jatrophifolius,851
Gyrocarpus_mocinoi,174
Gyrostemon_ramulosus,2513
Gyrostipula_comorensis,14
Gyrostipula_foveolata,122
Gyrostipula_obtusa,0
Gyrotaenia_crassifolia,0
Gyrotaenia_microcarpa,0
Gyrotaenia_myriocarpa,93
Gyrotaenia_spicata,0
Gyrotaenia_trujilloana,0
Haematodendron_glabrum,89
Haematostaphis_barteri,499
Haematostemon_coriaceus,0
Haematoxylum_brasiletto,2871
Haematoxylum_campechianum,2303
Haenianthus_incrassatus,0
Haenianthus_salicifolius,200
Haenianthus_variifolius,18
Hakea_salicifolia,99
Halesia_carolina,1649
Halesia_diptera,1101
Halfordia_kendack,1983
Halleria_ligustrifolia,329
Halleria_lucida,1271
Halostachys_belangeriana,11
Haloxylon_ammodendron,41
Haloxylon_persicum,0
Hamamelis_mollis,60
Hamamelis_vernalis,609
Hamamelis_virginiana,10835
Hamelia_barbata,94
Hamelia_calycosa,777
Hamelia_cuprea,0
