"Species","IUCNstatus"
"Ateleia_tenorioi","EN"
"Ateleia_truncata","CR"
"Atkinsia_cubensis","EN"
"Atractocarpus_bracteatus",NA
"Atractocarpus_heterophyllus",NA
"Atractocarpus_pterocarpon",NA
"Atractocarpus_versteegii","LC"
"Attalea_bassleriana",NA
"Attalea_crassispatha","CR"
"Attalea_maracaibensis",NA
"Attalea_moorei",NA
"Attalea_peruviana",NA
"Attalea_salazarii",NA
"Attalea_spectabilis",NA
"Atuna_elliptica","VU"
"Atuna_indica","EN"
"Atuna_latifrons",NA
"Atuna_travancorica","EN"
"Aucuba_confertiflora",NA
"Auerodendron_jamaicense","VU"
"Auerodendron_northropianum","VU"
"Auerodendron_pauciflorum","CR"
"Aulacocalyx_pallens","VU"
"Austrobuxus_cracens","VU"
"Austrobuxus_dentatus",NA
"Austrobuxus_mandjelicus","EN"
"Austrobuxus_montis-do","VU"
"Austromyrtus_ploumensis",NA
"Austromyrtus_styphelioides",NA
"Axinaea_flava","CR"
"Axinaea_tovarii",NA
"Axinaea_weberbaueri",NA
"Axinandra_beccariana",NA
"Axinandra_coriacea",NA
"Axinandra_zeylanica","VU"
"Ayenia_cuatrecasae","EN"
"Ayenia_laevigata",NA
"Ayenia_praeclara",NA
"Ayenia_stipularis",NA
"Azadirachta_excelsa","LC"
"Azima_sarmentosa","LR/lc"
"Baccaurea_annamensis",NA
"Baccaurea_carinata","EN"
"Baccaurea_costulata","VU"
"Baccaurea_courtallensis",NA
"Baccaurea_dasystachya",NA
"Baccaurea_deflexa",NA
"Baccaurea_dolichobotrys",NA
"Baccaurea_dulcis","LC"
"Baccaurea_maingayi",NA
"Baccaurea_microcarpa","DD"
"Baccaurea_minor",NA
"Baccaurea_mollis",NA
"Baccaurea_multiflora",NA
"Baccaurea_nesophila","DD"
"Baccaurea_odoratissima","VU"
"Baccaurea_polyneura","LR/cd"
"Baccaurea_purpurea","VU"
"Baccaurea_seemannii",NA
"Baccaurea_taitensis",NA
"Baccharis_dioica","LC"
"Baccharis_pseudovaccinioides",NA
"Bactris_cubensis",NA
"Bactris_nancibaensis","CR"
"Bactris_turbinocarpa","LC"
"Badula_grammisticta",NA
