"species","IUCNstatus"
"Lithocarpus_bullatus","NotEvaluated"
"Lithocarpus_calophyllus","NotThreatened"
"Lithocarpus_longanoides","NotEvaluated"
"Lithocarpus_luteus","NotEvaluated"
"Lithocarpus_papillifer","NotEvaluated"
"Lithocarpus_sogerensis","NotEvaluated"
"Litsea_greenmaniana","NotThreatened"
"Lonchocarpus_caudatus","NotThreatened"
"Lonchocarpus_cochleatus","Threatened"
"Lonchocarpus_constrictus","NotThreatened"
"Lonchocarpus_epigaeus","Threatened"
"Lonchocarpus_eriocarinalis","NotThreatened"
"Lonchocarpus_eriophyllus","NotThreatened"
"Lonchocarpus_hermannii","NotEvaluated"
"Lonchocarpus_hintonii","NotThreatened"
"Lonchocarpus_huetamoensis","NotThreatened"
"Lonchocarpus_kerberi","NotThreatened"
"Lonchocarpus_monticola","Threatened"
"Lonchocarpus_mutans","NotThreatened"
"Lonchocarpus_obovatus","NotThreatened"
"Lonchocarpus_pilosus","Threatened"
"Lonchocarpus_pittieri","NotThreatened"
"Lonchocarpus_schubertiae","NotThreatened"
"Lonchocarpus_sinaloensis","NotThreatened"
"Lonchocarpus_spectabilis","Threatened"
"Lonchocarpus_yoroensis","Threatened"
"Lonchocarpus_yucatanensis","NotThreatened"
"Lysidice_brevicalyx","NotEvaluated"
"Macaranga_albescens","NotThreatened"
"Macaranga_angulata","NotEvaluated"
"Macaranga_angustifolia","NotThreatened"
"Macaranga_bifoveata","NotThreatened"
"Macaranga_clemensiae","NotThreatened"
"Macaranga_melanosticta","NotThreatened"
"Macaranga_rufibarbis","NotThreatened"
"Macaranga_sampsonii","NotEvaluated"
"Macaranga_sterrophylla","NotThreatened"
"Macaranga_strigosa","NotThreatened"
"Machilus_breviflora","NotThreatened"
"Machilus_chinensis","NotThreatened"
"Machilus_rehderi","NotThreatened"
"Machilus_versicolora","NotThreatened"
"Magnolia_foveolata","NotThreatened"
"Magnolia_kwangtungensis","DD"
"Magnolia_lotungensis","Threatened"
"Magnolia_macclurei","NotThreatened"
"Magnolia_mediocris","NotThreatened"
"Magnolia_odora","Vulnerable"
"Magnolia_pacifica","Threatened"
"Magnolia_persuaveolens","NotThreatened"
"Magnolia_tarahumara","DD"
"Magnolia_vallartensis","Threatened"
"Malpighia_hintonii","Threatened"
"Malpighia_mexicana","NotThreatened"
"Malpighia_ovata","NotThreatened"
"Manihot_chlorosticta","NotThreatened"
"Manihot_michaelis","Vulnerable"
"Manihot_websteri","Threatened"
