"species","IUCNstatus"
"Englerodendron_usambarense","NotThreatened"
"Englerophytum_stelechantha","NotEvaluated"
"Engomegoma_gordonii","NotEvaluated"
"Eremosis_shannonii","Threatened"
"Erica_trimera","NotEvaluated"
"Eriocoelum_macrocarpum","NotThreatened"
"Eriocoelum_paniculatum","NotEvaluated"
"Eriocoelum_petiolare","NotThreatened"
"Erismadelphus_sessilis","NotEvaluated"
"Erythrina_excelsa","NotEvaluated"
"Erythrina_orophila","Threatened"
"Erythrina_pallida","NotEvaluated"
"Erythrochiton_odontoglossus","NotEvaluated"
"Erythroxylum_carthagenense","NotEvaluated"
"Erythroxylum_grandifolium","NotThreatened"
"Erythroxylum_incrassatum","Vulnerable"
"Erythroxylum_mattos-silvae","NotEvaluated"
"Erythroxylum_splendidum","Threatened"
"Erythroxylum_tucuruiense","NotEvaluated"
"Escallonia_reticulata","NotEvaluated"
"Eschweilera_aguilarii","NotEvaluated"
"Eschweilera_amplexifolia","Threatened"
"Eschweilera_calyculata","NotEvaluated"
"Eschweilera_costaricensis","NotEvaluated"
"Eschweilera_eperuetorum","NotEvaluated"
"Eschweilera_jacquelyniae","NotThreatened"
"Eschweilera_longipedicellata","NotEvaluated"
"Eschweilera_macrocarpa","Vulnerable"
"Eschweilera_mexicana","Threatened"
"Eschweilera_sclerophylla","Vulnerable"
"Espostoa_guentheri","NotThreatened"
"Eucalyptus_elaeophloia","Threatened"
"Eucalyptus_mitchelliana","Vulnerable"
"Eucalyptus_morrisbyi","Threatened"
"Eucalyptus_saxatilis","NotThreatened"
"Eucalyptus_serraensis","NotThreatened"
"Eucalyptus_victoriana","NotThreatened"
"Eucalyptus_virginea","Vulnerable"
"Euclinia_squamifera","NotEvaluated"
"Eugenia_alaotrensis","Vulnerable"
"Eugenia_arawakorum","NotEvaluated"
"Eugenia_arenicola","Threatened"
"Eugenia_cacuminum","NotEvaluated"
"Eugenia_chahalana","Threatened"
"Eugenia_citroides","NotEvaluated"
"Eugenia_conjuncta","NotEvaluated"
"Eugenia_corusca","NotEvaluated"
"Eugenia_cydoniifolia","Vulnerable"
"Eugenia_darcyi","NotEvaluated"
"Eugenia_earthiana","NotEvaluated"
"Eugenia_esteliensis","Vulnerable"
"Eugenia_goiapabana","Threatened"
"Eugenia_hammelii","NotEvaluated"
"Eugenia_hartshornii","NotEvaluated"
"Eugenia_itacarensis","NotEvaluated"
"Eugenia_izabalana","Threatened"
"Eugenia_jutiapensis","DD"
"Eugenia_locuples","Threatened"
"Eugenia_magniflora","NotEvaluated"
"Eugenia_mattosii","Threatened"
"Eugenia_moensis","NotEvaluated"
"Eugenia_mozomboensis","Threatened"
"Eugenia_nesiotica","NotThreatened"
"Eugenia_octopleura","NotEvaluated"
"Eugenia_pobeguinii","Vulnerable"
"Eugenia_ravenii","NotEvaluated"
"Eugenia_riosiae","NotEvaluated"
"Eugenia_rubella","NotEvaluated"
"Eugenia_sancarlosensis","NotEvaluated"
"Eugenia_sanjuanensis","Threatened"
"Eugenia_sarapiquensis","NotEvaluated"
"Eugenia_selvana","NotEvaluated"
"Eugenia_sotoesparzae","Threatened"
"Eugenia_toledinensis","NotEvaluated"
"Eugenia_urschiana","Threatened"
"Eugenia_uxpanapensis","Threatened"
"Eugenia_vesca","NotEvaluated"
"Eugenia_victoriana","NotThreatened"
"Eugenia_yautepecana","Vulnerable"
"Euonymus_glandulosus","NotThreatened"
"Euphorbia_podocarpifolia","NotEvaluated"
"Eurypetalum_unijugum","Vulnerable"
"Euterpe_luminosa","Vulnerable"
