"species","IUCNstatus"
"Lithocarpus_fordianus","NotEvaluated"
"Lithocarpus_formosanus","Threatened"
"Lithocarpus_garrettianus","NotEvaluated"
"Lithocarpus_handelianus","NotEvaluated"
"Lithocarpus_laoticus","NotEvaluated"
"Lithocarpus_longanoides","NotEvaluated"
"Lithocarpus_longipedicellatus","NotEvaluated"
"Lithocarpus_magneinii","NotEvaluated"
"Lithocarpus_megalophyllus","NotEvaluated"
"Lithocarpus_naiadarum","NotEvaluated"
"Lithocarpus_nebularum","NotEvaluated"
"Lithocarpus_pachylepis","NotEvaluated"
"Lithocarpus_proboscideus","NotEvaluated"
"Lithocarpus_pseudosundaicus","NotEvaluated"
"Lithocarpus_pseudovestitus","NotEvaluated"
"Lithocarpus_rhabdostachyus","NotEvaluated"
"Lithocarpus_shinsuiensis","NotEvaluated"
"Lithocarpus_silvicolarum","NotEvaluated"
"Lithocarpus_sphaerocarpus","NotEvaluated"
"Lithocarpus_thomsonii","NotEvaluated"
"Lithocarpus_trachycarpus","NotEvaluated"
"Lithocarpus_truncatus","NotThreatened"
"Lithocarpus_tubulosus","NotEvaluated"
"Litsea_balansae","NotThreatened"
"Litsea_baviensis","NotThreatened"
"Litsea_cubeba","NotThreatened"
"Litsea_hupehana","NotThreatened"
"Litsea_lancifolia","NotThreatened"
"Litsea_lancilimba","NotThreatened"
"Litsea_mollis","NotThreatened"
"Litsea_pedunculata","NotThreatened"
"Litsea_populifolia","NotThreatened"
"Litsea_rubescens","NotThreatened"
"Litsea_variabilis","NotThreatened"
"Litsea_verticillata","NotThreatened"
"Litsea_wilsonii","NotThreatened"
"Litsea_yunnanensis","NotThreatened"
"Livistona_carinensis","Threatened"
"Livistona_saribus","NotThreatened"
"Lysidice_rhodostegia","NotEvaluated"
"Macaranga_andamanica","NotEvaluated"
"Macaranga_attenuata","NotThreatened"
"Macaranga_henryi","NotThreatened"
"Macaranga_indica","NotThreatened"
"Macaranga_sampsonii","NotEvaluated"
"Macaranga_sinensis","NotEvaluated"
"Macaranga_venosa","NotThreatened"
"Machilus_bonii","NotEvaluated"
"Machilus_breviflora","NotThreatened"
"Machilus_chinensis","NotThreatened"
"Machilus_fasciculata","NotEvaluated"
"Machilus_foonchewii","NotEvaluated"
"Machilus_melanophylla","NotEvaluated"
"Machilus_multinervia","NotEvaluated"
"Machilus_obovatifolia","NotEvaluated"
"Machilus_platycarpa","Vulnerable"
"Machilus_versicolora","NotThreatened"
"Maclurodendron_oligophlebium","NotThreatened"
"Macropanax_dispermus","NotThreatened"
"Madhuca_hainanensis","Vulnerable"
"Madhuca_pasquieri","Vulnerable"
"Maerua_gilgii","NotEvaluated"
"Magnolia_albosericea","Vulnerable"
"Magnolia_aromatica","Threatened"
"Magnolia_balansae","DD"
"Magnolia_championii","DD"
"Magnolia_conifera","NotThreatened"
"Magnolia_ernestii","DD"
"Magnolia_fistulosa","DD"
"Magnolia_floribunda","DD"
"Magnolia_fordiana","NotThreatened"
