"species","IUCNstatus"
"Cyphophoenix_elegans","Threatened"
"Cyphosperma_balansae","NotThreatened"
"Dacrycarpus_compactus","NotThreatened"
"Dacrycarpus_vieillardii","NotThreatened"
"Dacrydium_balansae","NotThreatened"
"Dacrydium_xanthandrum","NotThreatened"
"Dacryodes_longifolia","NotEvaluated"
"Dalbergia_reniformis","NotThreatened"
"Daphniphyllum_borneense","NotEvaluated"
"Daphniphyllum_papuanum","NotThreatened"
"Daphnopsis_nevlingii","Vulnerable"
"Decaspermum_exiguum","NotThreatened"
"Decaspermum_forbesii","NotThreatened"
"Decaspermum_neurophyllum","NotThreatened"
"Decaspermum_nitentifolium","NotThreatened"
"Decaspermum_nivale","NotThreatened"
"Delarbrea_collina","NotEvaluated"
"Delarbrea_harmsii","NotEvaluated"
"Delarbrea_montana","NotEvaluated"
"Delarbrea_paradoxa","NotEvaluated"
"Dendrocnide_carriana","NotEvaluated"
"Dendrocnide_corallodesme","NotThreatened"
"Dendrocnide_longifolia","NotThreatened"
"Dendrocnide_morobensis","NotThreatened"
"Dendrocnide_nervosa","NotThreatened"
"Denhamia_fournieri","NotThreatened"
"Depanthus_glaber","NotThreatened"
"Deplanchea_montana","NotEvaluated"
"Deplanchea_sessilifolia","NotEvaluated"
"Deplanchea_speciosa","NotEvaluated"
"Dicarpellum_baillonianum","NotEvaluated"
"Dicarpellum_pancheri","NotEvaluated"
"Dicarpellum_paucisepalum","NotEvaluated"
"Dictyoneura_obtusa","NotThreatened"
"Dillenia_beccariana","NotEvaluated"
"Dillenia_montana","NotThreatened"
"Dillenia_nalagi","Threatened"
"Dillenia_papuana","NotThreatened"
"Dillenia_quercifolia","NotThreatened"
"Dillenia_schlechteri","NotThreatened"
"Dimorphanthera_amplifolia","NotThreatened"
"Dimorphanthera_elegantissima","NotThreatened"
"Dimorphanthera_keysseri","NotThreatened"
"Dimorphanthera_macbainii","NotThreatened"
"Dimorphanthera_robbinsii","NotThreatened"
"Dimorphanthera_womersleyi","NotThreatened"
"Diospyros_anisandra","NotEvaluated"
"Diospyros_balansae","Threatened"
"Diospyros_flavocarpa","NotThreatened"
"Diospyros_glans","NotThreatened"
"Diospyros_insularis","Threatened"
"Diospyros_labillardierei","NotThreatened"
"Diospyros_macrocarpa","NotThreatened"
"Diospyros_minimifolia","NotThreatened"
"Diospyros_monbuttensis","NotThreatened"
"Diospyros_novoguineensis","NotThreatened"
"Diospyros_oubatchensis","NotThreatened"
"Diospyros_papuana","NotThreatened"
"Diospyros_parviflora","NotThreatened"
"Diospyros_peekelii","NotThreatened"
"Diospyros_revolutissima","NotThreatened"
"Diospyros_sogeriensis","NotThreatened"
"Diospyros_tireliae","Threatened"
"Diospyros_tricolor","NotEvaluated"
"Diospyros_tridentata","Threatened"
"Diospyros_trisulca","NotThreatened"
