"Species","IUCNstatus"
"Diospyros_cooperi","Not Threatened"
"Diospyros_decaryana","Vulnerable"
"Diospyros_dicorypheoides","Threatened"
"Diospyros_frutescens","Not Evaluated"
"Diospyros_fuscovelutina","Not Threatened"
"Diospyros_korthalsiana","Not Evaluated"
"Diospyros_lanceifolia","Not Evaluated"
"Diospyros_liberiensis","Not Threatened"
"Diospyros_madecassa","Vulnerable"
"Diospyros_mafiensis","Not Threatened"
"Diospyros_masoalensis","Not Threatened"
"Diospyros_meeusiana","Threatened"
"Diospyros_occlusa","Not Threatened"
"Diospyros_pendula","Not Evaluated"
"Diospyros_perreticulata","Not Threatened"
"Diospyros_rhodocalyx","Not Evaluated"
"Diospyros_rostrata","Not Evaluated"
"Diospyros_stenocarpa","Vulnerable"
"Diospyros_subacuta","Vulnerable"
"Diospyros_subsessilifolia","Not Threatened"
"Diospyros_sumatrana","DD"
"Diospyros_tampinensis","Vulnerable"
"Diospyros_thomasii","Not Threatened"
"Diospyros_toxicaria","Not Threatened"
"Diospyros_velutipes","Not Threatened"
"Diospyros_vignei","Not Threatened"
"Diospyros_wallichii","Not Threatened"
"Dipterocarpus_kunstleri","Threatened"
"Dipterocarpus_oblongifolius","Not Threatened"
"Disepalum_anomalum","Not Evaluated"
"Disepalum_coronatum","Not Evaluated"
"Dombeya_acerifolia","Threatened"
"Dombeya_andapensis","Vulnerable"
"Dombeya_antsianakensis","Not Threatened"
"Dombeya_befotakensis","Vulnerable"
"Dombeya_coria","Vulnerable"
"Dombeya_dichotomopsis","Vulnerable"
"Dombeya_laurifolia","Vulnerable"
"Dombeya_rottleroides","Vulnerable"
"Dombeya_spectabilis","Not Threatened"
"Dombeya_stipulacea","Threatened"
"Doratoxylon_littorale","Threatened"
"Dracaena_chiniana","Not Evaluated"
"Dracaena_scabra","Threatened"
"Drimycarpus_luridus","Not Evaluated"
"Drypetes_aframensis","Not Threatened"
"Drypetes_ambigua","Not Threatened"
"Drypetes_aubrevillei","Not Threatened"
"Drypetes_aylmeri","Not Evaluated"
"Drypetes_ivorensis","Not Threatened"
"Drypetes_pellegrinii","Vulnerable"
"Drypetes_singroboensis","Vulnerable"
"Duguetia_reticulata","DD"
"Durio_grandiflorus","Vulnerable"
"Durio_graveolens","Vulnerable"
"Durio_oxleyanus","Not Threatened"
"Dypsis_bejofo","Vulnerable"
"Dypsis_ceracea","Threatened"
"Dypsis_faneva","Threatened"
"Dypsis_fasciculata","Not Threatened"
"Dypsis_forficifolia","Not Threatened"
"Dypsis_hovomantsina","Threatened"
"Dypsis_lutescens","Not Threatened"
"Dypsis_mananjarensis","Not Threatened"
"Dypsis_nodifera","Not Threatened"
"Dypsis_paludosa","Vulnerable"
"Dypsis_perrieri","Vulnerable"
"Dypsis_sahanofensis","Threatened"
"Dypsis_saintelucei","Threatened"
"Dypsis_serpentina","Vulnerable"
"Dypsis_tsaravoasira","Vulnerable"
"Dypsis_utilis","Threatened"
"Dysoxylum_carolinae","Not Threatened"
"Dysoxylum_cauliflorum","Not Evaluated"
"Dysoxylum_densiflorum","Not Evaluated"
"Ehretia_trachyphylla","Not Threatened"
"Elaeocarpus_alnifolius","Not Threatened"
"Elaeocarpus_brunnescens","Not Evaluated"
"Elaeocarpus_capuronii","Not Threatened"
"Elaeocarpus_floribundus","Not Evaluated"
"Elaeocarpus_knuthii","Not Evaluated"
"Elaeocarpus_marginatus","Not Evaluated"
"Elaeocarpus_mastersii","Not Threatened"
"Elaeocarpus_nitidus","Not Evaluated"
"Elaeocarpus_ovalis","Not Evaluated"
"Elaeocarpus_pachyophrys","Not Evaluated"
"Elaeocarpus_palembanicus","Not Evaluated"
"Elaeocarpus_polystachyus","Not Evaluated"
"Elaeocarpus_salicifolius","Not Evaluated"
"Elaeocarpus_stipularis","Not Evaluated"
"Elaeocarpus_submonoceras","Not Evaluated"
"Elaeocarpus_wrayi","Not Evaluated"
"Elateriospermum_tapos","Not Evaluated"
"Eliea_articulata","Not Threatened"
"Elliottia_racemosa","Vulnerable"
"Ellipanthus_tomentosus","Not Evaluated"
"Empogona_bracteata","Not Evaluated"
"Empogona_reflexa","Not Evaluated"
"Endocomia_canarioides","Not Threatened"
"Endospermum_diadenum","Not Threatened"
"Eremolaena_humblotiana","Vulnerable"
"Eremolaena_rotundifolia","Not Threatened"
"Eriocoelum_pungens","Not Threatened"
"Eriocoelum_racemosum","Not Evaluated"
"Erythrina_hazomboay","Threatened"
"Erythroxylum_tucuruiense","Not Evaluated"
"Eschweilera_complanata","Threatened"
"Eschweilera_piresii","Not Evaluated"
"Eucalyptus_acies","Not Threatened"
"Eucalyptus_angustissima","Vulnerable"
"Eucalyptus_apiculata","Not Threatened"
"Eucalyptus_aquilina","Not Threatened"
"Eucalyptus_argutifolia","Not Threatened"
"Eucalyptus_aspratilis","Not Threatened"
"Eucalyptus_badjensis","Not Threatened"
"Eucalyptus_baeuerlenii","Not Threatened"
"Eucalyptus_balladoniensis","Not Threatened"
"Eucalyptus_bensonii","Vulnerable"
"Eucalyptus_benthamii","Threatened"
"Eucalyptus_brevistylis","Not Threatened"
"Eucalyptus_canobolensis","DD"
"Eucalyptus_cerasiformis","Vulnerable"
"Eucalyptus_conspicua","Not Threatened"
"Eucalyptus_copulans","DD"
"Eucalyptus_creta","Not Threatened"
"Eucalyptus_deflexa","Not Threatened"
"Eucalyptus_delicata","Not Threatened"
"Eucalyptus_dendromorpha","Not Threatened"
"Eucalyptus_denticulata","Not Threatened"
"Eucalyptus_deuaensis","Not Threatened"
"Eucalyptus_diptera","Not Threatened"
"Eucalyptus_distuberosa","Not Threatened"
"Eucalyptus_dorrigoensis","Not Threatened"
"Eucalyptus_elaeophloia","Threatened"
"Eucalyptus_exigua","Not Threatened"
"Eucalyptus_extrica","Not Threatened"
"Eucalyptus_famelica","DD"
"Eucalyptus_forresterae","DD"
"Eucalyptus_fraseri","Not Threatened"
"Eucalyptus_fraxinoides","Not Threatened"
"Eucalyptus_georgei","Vulnerable"
"Eucalyptus_gregsoniana","Not Threatened"
"Eucalyptus_guilfoylei","Not Threatened"
"Eucalyptus_histophylla","Not Threatened"
"Eucalyptus_imitans","Not Threatened"
"Eucalyptus_imlayensis","Threatened"
"Eucalyptus_incerata","Not Threatened"
"Eucalyptus_indurata","Vulnerable"
"Eucalyptus_insularis","Not Threatened"
"Eucalyptus_jacksonii","Not Threatened"
"Eucalyptus_kumarlensis","Not Threatened"
"Eucalyptus_langleyi","Not Threatened"
"Eucalyptus_leptocalyx","Not Threatened"
"Eucalyptus_litorea","Not Threatened"
"Eucalyptus_livida","Not Threatened"
"Eucalyptus_luculenta","Not Threatened"
"Eucalyptus_luteola","DD"
"Eucalyptus_micranthera","Not Threatened"
"Eucalyptus_olida","Not Threatened"
"Eucalyptus_ovularis","Not Threatened"
"Eucalyptus_paralimnetica","DD"
"Eucalyptus_platydisca","Threatened"
"Eucalyptus_protensa","Not Threatened"
"Eucalyptus_pterocarpa","Not Threatened"
"Eucalyptus_redimiculifera","DD"
"Eucalyptus_remota","Not Threatened"
"Eucalyptus_rhomboidea","Threatened"
"Eucalyptus_rugulata","Threatened"
"Eucalyptus_spreta","Not Threatened"
"Eucalyptus_stenostoma","Not Threatened"
"Eucalyptus_sturgissiana","Not Threatened"
"Eucalyptus_subtilis","Not Threatened"
"Eucalyptus_surgens","DD"
"Eucalyptus_tenuis","Not Threatened"
"Eucalyptus_terebra","Not Threatened"
"Eucalyptus_tortilis","Not Threatened"
"Eucalyptus_triflora","Not Threatened"
"Eucalyptus_tumida","Vulnerable"
"Eucalyptus_valens","Threatened"
"Eucalyptus_victoriana","Not Threatened"
"Eucalyptus_virginea","Vulnerable"
"Eucalyptus_wilcoxii","Not Threatened"
