"species","IUCNstatus"
"Eucalyptus_litorea","NotThreatened"
"Eucalyptus_livida","NotThreatened"
"Eucalyptus_luculenta","NotThreatened"
"Eucalyptus_luteola","DD"
"Eucalyptus_micranthera","NotThreatened"
"Eucalyptus_olida","NotThreatened"
"Eucalyptus_ovularis","NotThreatened"
"Eucalyptus_paralimnetica","DD"
"Eucalyptus_platydisca","Threatened"
"Eucalyptus_protensa","NotThreatened"
"Eucalyptus_pterocarpa","NotThreatened"
"Eucalyptus_redimiculifera","DD"
"Eucalyptus_remota","NotThreatened"
"Eucalyptus_rhomboidea","Threatened"
"Eucalyptus_rugulata","Threatened"
"Eucalyptus_spreta","NotThreatened"
"Eucalyptus_stenostoma","NotThreatened"
"Eucalyptus_sturgissiana","NotThreatened"
"Eucalyptus_subtilis","NotThreatened"
"Eucalyptus_surgens","DD"
"Eucalyptus_tenuis","NotThreatened"
"Eucalyptus_terebra","NotThreatened"
"Eucalyptus_tortilis","NotThreatened"
"Eucalyptus_triflora","NotThreatened"
"Eucalyptus_tumida","Vulnerable"
"Eucalyptus_victoriana","NotThreatened"
"Eucalyptus_virginea","Vulnerable"
"Eucalyptus_wilcoxii","NotThreatened"
"Eucryphia_moorei","NotEvaluated"
"Eugenia_alaotrensis","Vulnerable"
"Eugenia_arenicola","Threatened"
